uri:/instrument/1.0/AAPL/chartdata;type=quote;range=10y/csv
ticker:aapl
Company-Name:Apple Inc.
Exchange-Name:NMS
unit:WEEK
timestamp:
first-trade:19801212
last-trade:20140609
currency:USD
previous_close_price:2.1957
Date:20040614,20140609
labels:20040614,20050103,20060103,20070103,20080107,20090105,20100104,20110103,20120103,20130107,20140106
values:Date,close,high,low,open,volume
close:2.1271,100.0129
high:2.2443,100.7243
low:2.0529,99.0886
open:2.1321,99.9071
volume:46994080,585520576
20130701,59.6314,60.4700,57.3171,57.5271,85992024
20130708,60.9300,61.3986,58.6257,60.0157,76899200
20130715,60.7071,62.1243,60.5957,60.7157,57252300
20130722,62.9986,63.5129,59.8157,61.3514,79938736
20130729,66.0771,66.1214,62.8857,62.9714,68073600
20130805,64.9214,67.4129,64.8071,66.3843,73760680
20130812,71.7614,72.0357,65.2329,65.2657,142767376
20130819,71.5743,73.3914,71.1714,72.0486,83601280
20130826,69.6029,72.8857,69.4286,71.5357,78735864
20130903,71.1743,71.7486,69.6214,70.4429,79553424
20130909,66.4143,72.5600,66.3857,72.1429,134273296
20130916,66.7729,68.3643,63.8886,65.8571,125189672
20130923,68.9643,70.9871,68.6743,70.8714,95433520
20130930,69.0043,70.3357,67.7729,68.1786,74242280
20131007,70.4014,70.5486,68.3257,69.5086,72563816
20131014,72.6986,72.7514,69.9071,69.9757,68860400
20131021,75.1371,76.1757,72.5757,73.1100,98422520
20131028,74.2900,77.0357,73.5057,75.5771,104549904
20131104,74.3657,75.5557,73.1971,74.4429,63757680
20131111,74.9986,75.6114,73.4871,74.2843,61464480
20131118,74.2571,75.3129,73.3814,74.9986,56677600
20131125,79.4386,79.7614,74.4286,74.4314,82016896
20131202,80.0029,82.1629,78.6886,79.7143,104662736
20131209,79.2043,81.5671,79.0957,80.1286,77679696
20131216,78.4314,80.3771,76.9714,79.2886,91754040
20131223,80.0129,81.6971,79.9286,81.1429,68672096
20131230,77.2829,80.1829,77.2043,79.6371,68991648
20140106,76.1343,78.1229,75.8729,76.7786,78623720
20140113,77.2386,80.0286,75.6971,75.7014,87935536
20140121,78.0100,79.6129,77.2029,77.2843,96319128
20140127,71.5143,79.2571,70.5071,78.5814,163325536
20140203,74.2400,74.7043,71.3286,71.8014,86726784
20140210,77.7129,77.9971,74.0000,74.0943,75811960
20140218,75.0357,78.7414,74.9429,78.0000,72416400
20140224,75.1771,76.1071,73.6571,74.7357,73546480
20140303,75.7771,76.3929,74.6871,74.7743,55210120
20140310,74.9557,77.0943,74.7143,75.4800,57603836
20140317,76.1243,76.6057,75.0286,75.3857,60819636
20140324,76.6943,78.4286,76.3214,76.9171,68017880
20140331,75.9743,77.6400,75.7971,77.0329,49372260
20140407,74.2300,76.0343,73.8771,75.4314,62563900
20140414,74.9914,75.3943,73.0471,74.5571,60704000
20140421,81.7057,81.7129,74.8514,75.0486,96511936
20140428,84.6543,85.6329,81.7929,81.8286,94953320
20140505,83.6486,86.3443,82.9043,84.3057,73319536
20140512,85.3586,85.3614,83.6286,83.9271,52322620
20140519,87.7329,87.8186,85.3329,85.4071,59121020
20140527,90.4286,92.0243,87.9471,87.9829,100302648
20140602,92.2243,93.0371,88.9286,90.5657,82564304
20140609,93.7000,93.8800,91.7500,92.7000,75369504
